Sym0		Asym0		Sym1		Sym2		Sym3		Asym1		Asym2	
392  Points		402  Points		217  Points		143  Points		125  Points		323  Points		164  Points	
Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)	Freq (MHz)	Vph (m/ms)
0.432648	3.87053	0.318494	2.81561	0.794508	7.10359	0.970559	8.72518			0.647487	5.79056	0.892334	7.99197
0.434414	3.85698	0.321083	2.81731	0.798077	7.08165	0.975551	8.70351			0.6496	5.76561	0.896651	7.96993
0.436186	3.84369	0.323672	2.81899	0.801608	7.05971	0.980516	8.68193			0.651697	5.74088	0.900962	7.94816
0.437965	3.83066	0.326261	2.82065	0.805101	7.03775	0.985453	8.66042			0.653778	5.71638	0.905264	7.92664
0.439751	3.81788	0.328849	2.82227	0.808557	7.0158	0.990364	8.63901			0.655843	5.69211	0.909557	7.90535
0.441543	3.80534	0.331437	2.82387	0.811975	6.99385	0.995248	8.61768			0.657894	5.66807	0.913839	7.88429
0.443342	3.79304	0.334025	2.82545	0.815358	6.97191	1.00011	8.59644			0.659931	5.64425	0.91811	7.86343
0.445148	3.78098	0.336613	2.827	0.818704	6.94998					0.661953	5.62067	0.922368	7.84277
0.44696	3.76914	0.3392	2.82852	0.822015	6.92806					0.663963	5.59731	0.926614	7.8223
0.448779	3.75753	0.341787	2.83002	0.825291	6.90617					0.665961	5.57418	0.930845	7.802
0.450604	3.74613	0.344374	2.8315	0.828533	6.8843					0.667946	5.55128	0.935061	7.78186
0.452436	3.73495	0.346961	2.83296	0.831741	6.86246					0.66992	5.52861	0.939261	7.76188
0.454274	3.72398	0.349547	2.83439	0.834916	6.84065					0.671883	5.50616	0.943444	7.74203
0.456118	3.71321	0.352133	2.83581	0.838058	6.81888					0.673836	5.48394	0.947611	7.72232
0.457969	3.70264	0.354719	2.8372	0.841168	6.79714					0.675779	5.46195	0.951759	7.70274
0.459825	3.69226	0.357305	2.83857	0.844246	6.77545					0.677712	5.44018	0.955888	7.68327
0.461688	3.68207	0.35989	2.83992	0.847294	6.75381					0.679637	5.41863	0.959998	7.66391
0.463558	3.67207	0.362475	2.84125	0.850311	6.73222					0.681552	5.3973	0.964087	7.64465
0.465433	3.66225	0.36506	2.84256	0.853299	6.71069					0.68346	5.3762	0.968156	7.62549
0.467314	3.65261	0.367645	2.84385	0.856257	6.68921					0.685359	5.35531	0.972204	7.60642
0.469201	3.64314	0.37023	2.84513	0.859187	6.6678					0.687251	5.33464	0.97623	7.58743
0.471095	3.63384	0.372814	2.84638	0.862089	6.64645					0.689136	5.31419	0.980233	7.56851
0.472994	3.62471	0.375398	2.84762	0.864964	6.62517					0.691015	5.29395	0.984214	7.54967
0.474899	3.61574	0.377982	2.84884	0.867811	6.60396					0.692886	5.27393	0.988172	7.53089
0.476809	3.60693	0.380566	2.85005	0.870633	6.58282					0.694752	5.25412	0.992106	7.51218
0.478726	3.59828	0.383149	2.85123	0.873428	6.56176					0.696612	5.23451	0.996015	7.49353
0.480648	3.58978	0.385733	2.8524	0.876199	6.54078					0.698466	5.21512	0.999901	7.47493
0.482576	3.58143	0.388316	2.85356	0.878945	6.51988					0.700316	5.19593	1.00376	7.45638
0.484509	3.57322	0.390899	2.8547	0.881667	6.49907					0.70216	5.17694		
0.486448	3.56516	0.393481	2.85582	0.884365	6.47835					0.704	5.15816		
0.488392	3.55723	0.396064	2.85693	0.887041	6.45771					0.705835	5.13958		
0.490342	3.54945	0.398646	2.85802	0.889694	6.43717					0.707666	5.1212		
0.492297	3.54179	0.401229	2.8591	0.892325	6.41672					0.709494	5.10302		
0.494257	3.53427	0.403811	2.86017	0.894935	6.39637					0.711318	5.08503		
0.496223	3.52688	0.406393	2.86122	0.897523	6.37611					0.713138	5.06723		
0.498194	3.51961	0.408974	2.86226	0.900092	6.35595					0.714955	5.04963		
0.50017	3.51246	0.411556	2.86328	0.90264	6.3359					0.716769	5.03221		
0.502151	3.50544	0.414137	2.86429	0.90517	6.31594					0.718581	5.01498		
0.504137	3.49853	0.416718	2.86529	0.90768	6.29609					0.72039	4.99794		
0.506129	3.49174	0.419299	2.86627	0.910171	6.27635					0.722196	4.98108		
0.508125	3.48507	0.42188	2.86724	0.912645	6.25671					0.724	4.9644		
0.510126	3.4785	0.424461	2.8682	0.915101	6.23718					0.725803	4.9479		
0.512132	3.47204	0.427042	2.86915	0.91754	6.21776					0.727603	4.93158		
0.514143	3.46569	0.429622	2.87009	0.919962	6.19844					0.729402	4.91544		
0.516158	3.45944	0.432202	2.87101	0.922367	6.17924					0.731199	4.89947		
0.518179	3.4533	0.434783	2.87193	0.924757	6.16015					0.732995	4.88367		
0.520204	3.44725	0.437363	2.87283	0.927131	6.14117					0.734789	4.86804		
0.522233	3.44131	0.439942	2.87372	0.92949	6.12231					0.736583	4.85258		
0.524267	3.43546	0.442522	2.8746	0.931834	6.10355					0.738376	4.83729		
0.526306	3.4297	0.445102	2.87547	0.934164	6.08491					0.740167	4.82216		
0.528349	3.42404	0.447681	2.87633	0.936479	6.06639					0.741958	4.80719		
0.530397	3.41847	0.45026	2.87718	0.938781	6.04798					0.743749	4.79238		
0.532449	3.41298	0.45284	2.87802	0.94107	6.02969					0.745539	4.77773		
0.534505	3.40759	0.455419	2.87885	0.943345	6.01151					0.747329	4.76324		
0.536565	3.40227	0.457997	2.87967	0.945608	5.99344					0.749119	4.7489		
0.53863	3.39705	0.460576	2.88048	0.947859	5.97549					0.750908	4.73472		
0.540699	3.3919	0.463155	2.88128	0.950097	5.95766					0.752698	4.72069		
0.542773	3.38684	0.465733	2.88207	0.952324	5.93995					0.754487	4.70681		
0.54485	3.38185	0.468312	2.88285	0.954539	5.92234					0.756277	4.69307		
0.546931	3.37694	0.47089	2.88363	0.956743	5.90486					0.758067	4.67948		
0.549017	3.37211	0.473468	2.88439	0.958937	5.88749					0.759858	4.66604		
0.551106	3.36735	0.476046	2.88515	0.961119	5.87024					0.761649	4.65273		
0.5532	3.36267	0.478624	2.8859	0.963292	5.8531					0.76344	4.63957		
0.555297	3.35806	0.481202	2.88664	0.965454	5.83608					0.765233	4.62655		
0.557398	3.35352	0.483779	2.88737	0.967607	5.81917					0.767026	4.61367		
0.559503	3.34904	0.486357	2.88809	0.96975	5.80238					0.768819	4.60092		
0.561612	3.34464	0.488934	2.88881	0.971883	5.78571					0.770614	4.5883		
0.563724	3.3403	0.491511	2.88951	0.974008	5.76914					0.772409	4.57582		
0.565841	3.33603	0.494089	2.89021	0.976124	5.7527					0.774206	4.56347		
0.567961	3.33182	0.496666	2.8909	0.978231	5.73636					0.776004	4.55125		
0.570084	3.32767	0.499243	2.89159	0.98033	5.72014					0.777802	4.53916		
0.572211	3.32359	0.501819	2.89227	0.982421	5.70403					0.779602	4.52719		
0.574342	3.31957	0.504396	2.89294	0.984504	5.68804					0.781403	4.51535		
0.576476	3.3156	0.506973	2.8936	0.986579	5.67216					0.783206	4.50363		
